timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
36200;2564.0;163.0;2401.0
36300;2564.0;163.0;2401.0
36400;2564.0;163.0;2401.0
36500;2564.0;163.0;2401.0
36600;2529.0;128.0;2401.0
36700;2529.0;128.0;2401.0
36800;2529.0;128.0;2401.0
36900;2529.0;128.0;2401.0
37000;2569.0;128.0;2441.0
37100;2609.0;128.0;2481.0
37200;2556.5;75.5;2481.0
37300;2729.0;128.0;2601.0
37400;2574.0;93.0;2481.0
37500;2609.0;128.0;2481.0
37600;2454.0;93.0;2361.0
37700;2764.0;163.0;2601.0
37800;2795.0;314.0;2481.0
37900;2606.0;125.0;2481.0
38000;2700.0;179.0;2521.0
38100;2540.0;179.0;2361.0
38200;2740.0;179.0;2561.0
38300;2740.0;179.0;2561.0
38400;2259.5;138.5;2121.0
38500;2740.0;179.0;2561.0
38600;2699.5;138.5;2561.0
38700;2593.0;152.0;2441.0
38800;2606.5;165.5;2441.0
38900;2606.5;165.5;2441.0
39000;2633.5;192.5;2441.0
39100;2833.5;192.5;2641.0
39200;2847.0;206.0;2641.0
39300;2820.0;179.0;2641.0
39400;2820.0;179.0;2641.0
39500;2820.0;179.0;2641.0
39600;2820.0;179.0;2641.0
39700;2793.0;152.0;2641.0
39800;2874.0;233.0;2641.0
39900;2847.0;206.0;2641.0
40000;2833.0;152.0;2681.0
40100;2766.5;165.5;2601.0
40200;2927.0;206.0;2721.0
40300;2807.0;206.0;2601.0
40400;3020.0;179.0;2841.0
40500;3020.0;179.0;2841.0
40600;2900.0;179.0;2721.0
40700;2900.0;179.0;2721.0
40800;2900.0;179.0;2721.0
40900;2886.5;165.5;2721.0
41000;2940.0;179.0;2761.0
41100;2939.5;138.5;2801.0
41200;3046.0;125.0;2921.0
41300;2926.0;125.0;2801.0
41400;3100.0;179.0;2921.0
41500;3100.0;179.0;2921.0
41600;2953.0;152.0;2801.0
41700;3473.0;152.0;3321.0
41800;3177.0;256.0;2921.0
41900;2980.0;179.0;2801.0
42000;2820.0;179.0;2641.0
42100;3082.0;201.0;2881.0
42200;2896.0;135.0;2761.0
42300;2940.0;179.0;2761.0
42400;3027.0;146.0;2881.0
42500;3159.0;278.0;2881.0
42600;3038.0;157.0;2881.0
42700;3082.0;201.0;2881.0
42800;3104.0;223.0;2881.0
42900;3213.0;212.0;3001.0
43000;2572.0;91.0;2481.0
43100;3140.0;179.0;2961.0
43200;3173.0;212.0;2961.0
43300;3140.0;179.0;2961.0
43400;3140.0;179.0;2961.0
43500;3140.0;179.0;2961.0
43600;3162.0;201.0;2961.0
43700;3162.0;201.0;2961.0
43800;3042.0;201.0;2841.0
43900;3260.0;179.0;3081.0
44000;3180.0;179.0;3001.0
44100;3220.0;179.0;3041.0
44200;3340.0;179.0;3161.0
44300;3220.0;179.0;3041.0
44400;3220.0;179.0;3041.0
44500;3089.0;168.0;2921.0
44600;3220.0;179.0;3041.0
44700;2700.0;179.0;2521.0
44800;3220.0;179.0;3041.0
44900;3067.0;146.0;2921.0
45000;3347.0;146.0;3201.0
45100;3358.0;157.0;3201.0
45200;3230.0;29.0;3201.0
45300;3290.0;169.0;3121.0
45400;3332.0;211.0;3121.0
45500;3290.0;169.0;3121.0
