rank,indicator,lookback,entry,exit,target,score,total,worst_day,turnover,trades,day_1,day_2,day_3
851,median_mad_z,800,2.5,0.5,100,-9099.05,-10697.0,-6420.0,2398,73,-2519.0,-1758.0,-6420.0
852,median_mad_z,500,2.5,0.0,50,-9118.45,-12851.0,-5902.0,1850,74,-3254.0,-3695.0,-5902.0
853,median_mad_z,1500,2.0,0.5,100,-9124.66,-6556.0,-7483.0,1328,41,-7483.0,-767.0,1694.0
854,median_mad_z,800,2.25,0.0,200,-9202.68,-1006.0,-8939.0,6092,180,-8939.0,-359.0,8292.0
855,rolling_z,1800,3.0,0.5,200,-9243.3,-5066.0,-7972.0,2400,71,-7972.0,2128.0,778.0
856,median_mad_z,800,2.75,0.5,100,-9277.23,-7346.0,-7437.0,1864,55,832.0,-741.0,-7437.0
857,rolling_z,1000,3.0,0.5,200,-9296.53,-12769.0,-6095.0,4639,136,-5405.0,-1269.0,-6095.0
858,ema_z,800,2.75,0.5,100,-9302.64,-9847.0,-6835.0,2946,89,-6835.0,-164.0,-2848.0
859,median_mad_z,500,2.5,0.5,50,-9402.2,-12990.0,-6151.0,1850,74,-6151.0,-693.0,-6146.0
860,median_mad_z,1200,2.0,0.5,100,-9413.2,-8300.0,-7334.0,2100,63,-7334.0,204.0,-1170.0
861,ema_z,1800,2.25,0.5,150,-9424.34,-6903.0,-7692.0,3296,98,-7692.0,930.0,-141.0
862,rolling_z,1500,2.0,0.5,100,-9471.44,-6474.0,-7840.0,6468,194,-7840.0,352.0,1014.0
863,ema_z,800,3.0,0.5,200,-9498.12,-10585.0,-6846.0,2934,86,-6846.0,2006.0,-5745.0
864,median_mad_z,1000,2.0,0.0,200,-9511.63,-1965.0,-9010.0,5189,153,-9010.0,1399.0,5646.0
865,rolling_z,1200,2.0,0.0,150,-9559.36,-446.0,-9439.0,4428,124,9958.0,-965.0,-9439.0
866,median_mad_z,1200,2.25,0.5,150,-9559.84,-7806.0,-7604.0,2170,66,-7604.0,-443.0,241.0
867,ema_z,1200,2.5,0.5,200,-9590.18,-9546.0,-7195.0,4338,129,-7195.0,-1616.0,-735.0
868,median_mad_z,800,2.0,0.0,200,-9689.86,-3894.0,-8699.0,8680,256,-8699.0,168.0,4637.0
869,rolling_z,1200,2.5,0.5,150,-9803.81,-12605.0,-6640.0,6282,184,-6640.0,-5256.0,-709.0
870,ema_z,1500,2.25,0.5,200,-9867.78,-6415.0,-8250.0,7016,211,-8250.0,-341.0,2176.0
871,median_mad_z,650,2.25,0.0,50,-9887.46,-10228.0,-7327.0,1730,69,-7327.0,-395.0,-2506.0
872,rolling_z,800,3.0,0.0,200,-9911.55,869.0,-10125.0,1900,54,-3099.0,14093.0,-10125.0
873,ema_z,800,3.25,0.0,200,-9977.7,-14418.0,-6372.0,600,18,-6372.0,-4515.0,-3531.0
874,ema_z,2000,2.0,0.5,200,-10020.92,-3030.0,-9252.0,5710,167,-9252.0,1947.0,4275.0
875,rolling_z,500,3.25,0.0,150,-10193.73,-12741.0,-7005.0,1741,51,-7005.0,580.0,-6316.0
876,rolling_z,1800,2.75,0.0,200,-10241.0,-12492.0,-7116.0,1000,29,-4556.0,-820.0,-7116.0
877,rolling_z,800,2.5,0.5,50,-10251.75,-10538.0,-7610.0,3624,142,-7610.0,-2018.0,-910.0
878,median_mad_z,650,3.0,0.5,100,-10343.98,-12667.0,-7175.0,1117,34,-7175.0,393.0,-5885.0
879,rolling_z,1500,2.25,0.5,200,-10387.39,3498.0,-11244.0,8944,264,-11244.0,3635.0,11107.0
880,rolling_z,1000,2.75,0.5,100,-10447.7,-15035.0,-6682.0,3477,105,-6682.0,-4435.0,-3918.0
881,rolling_z,500,2.0,0.0,150,-10499.23,2108.0,-11000.0,13114,375,-11000.0,6176.0,6932.0
882,ema_z,1200,2.0,0.5,100,-10575.76,-12411.0,-7461.0,6006,181,-5512.0,562.0,-7461.0
883,rolling_z,800,3.0,0.5,100,-10590.59,-11588.0,-7689.0,2297,70,-7689.0,407.0,-4306.0
884,median_mad_z,650,2.0,0.0,50,-10656.35,-11295.0,-7827.0,2802,110,-7827.0,-880.0,-2588.0
885,rolling_z,1800,2.75,0.5,200,-10679.35,-6447.0,-9062.0,2800,83,-9062.0,-1036.0,3651.0
886,rolling_z,500,3.25,0.5,50,-10729.93,-14835.0,-7018.0,1590,60,-5455.0,-2362.0,-7018.0
887,rolling_z,1000,2.25,0.5,50,-10760.94,-13600.0,-7354.0,3472,137,-7354.0,-3026.0,-3220.0
888,ema_z,500,3.25,0.5,100,-10863.51,-16969.0,-6616.0,2630,80,-6173.0,-4180.0,-6616.0
889,median_mad_z,500,3.25,0.0,100,-10876.35,-11327.0,-8042.0,1300,40,-4385.0,1100.0,-8042.0
890,median_mad_z,800,3.25,0.5,150,-10919.04,-10414.0,-8313.0,1270,37,-3561.0,1460.0,-8313.0
891,rolling_z,800,3.25,0.5,200,-10929.44,-14150.0,-7388.0,1968,56,-7388.0,-2118.0,-4644.0
892,rolling_z,500,3.0,0.5,50,-10966.97,-14767.0,-7270.0,2608,101,-5690.0,-1807.0,-7270.0
893,ema_z,800,2.25,0.5,50,-10986.38,-14258.0,-7414.0,3938,155,-7414.0,-3293.0,-3551.0
894,median_mad_z,1000,2.0,0.5,150,-11017.7,-9914.0,-8531.0,4102,125,-8531.0,-501.0,-882.0
895,rolling_z,1200,2.5,0.5,200,-11019.91,-13213.0,-7700.0,8332,245,-7700.0,-6184.0,671.0
896,median_mad_z,800,2.0,0.5,50,-11031.48,-14410.0,-7424.0,2488,98,-7424.0,-1106.0,-5880.0
897,rolling_z,1200,2.0,0.0,200,-11041.26,1562.0,-11420.0,5878,162,14871.0,-1889.0,-11420.0
898,ema_z,650,3.25,0.5,150,-11116.75,-12687.0,-7940.0,2500,72,-4426.0,-321.0,-7940.0
899,rolling_z,650,3.0,0.0,150,-11139.94,-3794.0,-10188.0,1720,49,12669.0,-6275.0,-10188.0
900,median_mad_z,1500,2.25,0.5,150,-11179.75,-7967.0,-9185.0,1500,46,-9185.0,-193.0,1411.0
901,rolling_z,650,3.25,0.0,150,-11224.1,-16621.0,-7066.0,1424,40,-2717.0,-7066.0,-6838.0
902,median_mad_z,1500,2.0,0.0,200,-11274.69,-5464.0,-9905.0,1847,53,-9905.0,-3156.0,7597.0
903,median_mad_z,800,3.0,0.5,150,-11296.9,-8440.0,-9183.0,1952,55,-422.0,1165.0,-9183.0
904,median_mad_z,650,3.0,0.0,150,-11333.98,-13199.0,-8031.0,1617,48,-8031.0,393.0,-5561.0
905,median_mad_z,650,3.25,0.0,200,-11409.17,-13632.0,-7997.0,2084,62,-7997.0,0.0,-5635.0
906,ema_z,1000,2.25,0.5,100,-11496.63,-13336.0,-8152.0,5313,162,-8152.0,-1556.0,-3628.0
907,rolling_z,1000,2.25,0.0,150,-11505.01,-7716.0,-9568.0,4006,113,-2481.0,4333.0,-9568.0
908,median_mad_z,650,2.75,0.0,150,-11589.3,-13655.0,-8171.0,2274,67,-8171.0,1395.0,-6879.0
909,rolling_z,650,2.5,0.5,50,-11592.54,-16572.0,-7441.0,4270,169,-7441.0,-4905.0,-4226.0
910,rolling_z,800,2.25,0.5,50,-11655.45,-14887.0,-7924.0,4848,192,-7924.0,-3774.0,-3189.0
911,rolling_z,1200,2.25,0.5,100,-11666.57,-15942.0,-7670.0,5536,167,-7670.0,-4687.0,-3585.0
912,median_mad_z,650,2.5,0.0,100,-11670.35,-12001.0,-8665.0,2548,76,-8665.0,-420.0,-2916.0
913,median_mad_z,1000,2.25,0.5,200,-11700.59,-13744.0,-8257.0,3796,113,-8257.0,257.0,-5744.0
914,ema_z,500,2.75,0.5,50,-11724.43,-18284.0,-7147.0,3216,125,-7147.0,-5164.0,-5973.0
915,ema_z,1800,2.25,0.5,200,-11778.09,-7994.0,-9771.0,4296,129,-9771.0,1846.0,-69.0
916,median_mad_z,650,2.5,0.5,50,-11929.69,-13128.0,-8645.0,1346,51,-8645.0,-1133.0,-3350.0
917,median_mad_z,1500,2.5,0.5,200,-11949.79,-6425.0,-10340.0,1768,51,-10340.0,979.0,2936.0
918,ema_z,650,2.5,0.5,50,-11962.37,-16104.0,-7930.0,3184,124,-7930.0,-3822.0,-4352.0
919,median_mad_z,500,3.25,0.0,150,-12102.4,-14426.0,-8492.0,1950,60,-7505.0,1571.0,-8492.0
920,ema_z,1200,2.25,0.5,150,-12110.32,-14164.0,-8558.0,5662,169,-8558.0,-1042.0,-4564.0
921,ema_z,1800,2.0,0.5,150,-12121.58,-10159.0,-9573.0,4414,133,-9573.0,341.0,-927.0
922,median_mad_z,500,2.0,0.0,50,-12152.54,-17394.0,-7797.0,3518,138,-7797.0,-6416.0,-3181.0
923,rolling_z,500,2.0,0.0,200,-12173.59,631.0,-12298.0,16670,464,-12298.0,8133.0,4796.0
924,rolling_z,800,2.75,0.0,150,-12250.65,-4696.0,-11072.0,2326,64,8359.0,-1983.0,-11072.0
925,median_mad_z,1200,2.5,0.5,200,-12286.51,-11302.0,-9457.0,2004,59,-9457.0,37.0,-1882.0
926,ema_z,1500,2.0,0.5,150,-12296.87,-15431.0,-8425.0,7060,211,-8425.0,-2396.0,-4610.0
927,median_mad_z,800,2.25,0.5,100,-12377.87,-17389.0,-8024.0,3310,101,-8024.0,-1704.0,-7661.0
928,median_mad_z,1200,2.25,0.5,200,-12429.64,-11360.0,-9584.0,2820,85,-9584.0,-1492.0,-284.0
929,median_mad_z,500,3.0,0.0,100,-12592.93,-13256.0,-9275.0,1966,60,-4309.0,328.0,-9275.0
930,median_mad_z,500,2.25,0.0,50,-12613.59,-18699.0,-7934.0,2422,96,-5794.0,-4971.0,-7934.0
931,ema_z,650,3.0,0.5,150,-12729.37,-18142.0,-8185.0,4437,128,-6350.0,-3607.0,-8185.0
932,median_mad_z,650,2.75,0.5,100,-12769.1,-15299.0,-8941.0,1676,50,-8941.0,695.0,-7053.0
933,median_mad_z,800,2.5,0.5,150,-12777.6,-14406.0,-9169.0,3548,103,-2956.0,-2281.0,-9169.0
934,rolling_z,650,3.0,0.5,100,-12799.0,-16000.0,-8792.0,3502,106,-4665.0,-8792.0,-2543.0
935,median_mad_z,650,3.25,0.5,150,-12799.92,-16615.0,-8643.0,1584,46,-8643.0,0.0,-7972.0
936,rolling_z,1000,2.0,0.5,50,-12920.23,-19831.0,-7953.0,4738,186,-7953.0,-5436.0,-6442.0
937,rolling_z,650,3.25,0.5,100,-12990.42,-16542.0,-8851.0,1962,59,-2538.0,-8851.0,-5153.0
938,median_mad_z,500,3.25,0.5,100,-13026.35,-15071.0,-9256.0,1300,39,-6915.0,1100.0,-9256.0
939,median_mad_z,500,2.25,0.5,50,-13166.34,-17558.0,-8772.0,2422,96,-8772.0,-2219.0,-6567.0
940,rolling_z,1000,2.0,0.0,150,-13315.13,-4926.0,-12072.0,5816,164,-3545.0,10691.0,-12072.0
941,rolling_z,500,2.75,0.5,50,-13328.63,-20769.0,-8129.0,3692,144,-7935.0,-4705.0,-8129.0
942,rolling_z,1000,2.75,0.5,150,-13409.3,-19893.0,-8426.0,5027,150,-8426.0,-5976.0,-5491.0
943,ema_z,800,2.75,0.5,150,-13416.08,-13666.0,-9991.0,4288,127,-9991.0,364.0,-4039.0
944,median_mad_z,800,2.75,0.5,150,-13431.18,-10111.0,-10898.0,2714,76,1464.0,-677.0,-10898.0
945,rolling_z,800,2.75,0.5,100,-13475.63,-15658.0,-9553.0,4065,121,-9553.0,-3889.0,-2216.0
946,rolling_z,1000,2.5,0.5,100,-13566.79,-15588.0,-9660.0,4897,148,-9660.0,-4188.0,-1740.0
947,ema_z,1000,2.0,0.5,100,-13601.15,-20116.0,-8556.0,8073,244,-8162.0,-3398.0,-8556.0
948,median_mad_z,1500,2.0,0.5,150,-13887.18,-10318.0,-11304.0,1842,56,-11304.0,-948.0,1934.0
949,median_mad_z,1200,2.0,0.5,150,-13973.8,-12966.0,-10726.0,3150,95,-10726.0,-449.0,-1791.0
950,median_mad_z,650,2.25,0.5,50,-14116.21,-15903.0,-10137.0,1730,68,-10137.0,-1974.0,-3792.0
951,rolling_z,1500,2.0,0.5,150,-14136.28,-8310.0,-12040.0,9392,282,-12040.0,1086.0,2644.0
952,ema_z,650,2.75,0.5,100,-14145.79,-20577.0,-8993.0,4270,128,-8993.0,-4095.0,-7489.0
953,ema_z,650,3.25,0.5,200,-14371.2,-15856.0,-10401.0,3100,93,-5432.0,-23.0,-10401.0
954,rolling_z,500,3.25,0.0,200,-14384.88,-17986.0,-9884.0,2191,62,-9884.0,1361.0,-9463.0
955,rolling_z,1000,2.25,0.0,200,-14398.26,-7907.0,-12411.0,5256,148,-702.0,5206.0,-12411.0
956,rolling_z,650,3.0,0.0,200,-14401.29,-6203.0,-12846.0,2270,65,15180.0,-8537.0,-12846.0
957,median_mad_z,800,3.25,0.5,200,-14451.64,-14142.0,-10913.0,1570,47,-4689.0,1460.0,-10913.0
958,rolling_z,650,2.75,0.5,100,-14456.78,-21486.0,-9075.0,5142,155,-7572.0,-9075.0,-4839.0
959,ema_z,1800,2.0,0.5,200,-14598.93,-10770.0,-11895.0,5714,170,-11895.0,1466.0,-341.0
960,median_mad_z,1500,2.25,0.5,200,-14684.4,-10746.0,-11994.0,1950,56,-11994.0,-678.0,1926.0
961,median_mad_z,500,3.25,0.0,200,-14690.01,-17060.0,-10420.0,2504,73,-10420.0,1994.0,-8634.0
962,ema_z,500,3.0,0.5,100,-14708.05,-23131.0,-8918.0,3648,110,-8048.0,-6165.0,-8918.0
963,median_mad_z,800,3.0,0.5,200,-14763.55,-11799.0,-11809.0,2402,71,-1578.0,1588.0,-11809.0
964,median_mad_z,500,3.0,0.0,150,-14852.68,-17061.0,-10582.0,2716,82,-7239.0,760.0,-10582.0
965,rolling_z,650,3.25,0.0,200,-14860.5,-22815.0,-9153.0,1874,52,-5218.0,-9153.0,-8444.0
966,ema_z,800,2.0,0.5,50,-14869.09,-22298.0,-9284.0,5294,209,-9284.0,-6239.0,-6775.0
967,median_mad_z,1000,2.0,0.5,200,-14905.95,-12549.0,-11758.0,5352,160,-11758.0,-144.0,-647.0
968,median_mad_z,500,3.0,0.5,100,-15027.43,-18154.0,-10485.0,1966,58,-8476.0,807.0,-10485.0
969,ema_z,1200,2.25,0.5,200,-15066.67,-17165.0,-10761.0,7210,215,-10761.0,-1249.0,-5155.0
970,rolling_z,1200,2.0,0.5,100,-15087.32,-22940.0,-9339.0,6662,201,-9339.0,-6395.0,-7206.0
971,ema_z,1200,2.0,0.5,150,-15146.36,-17403.0,-10778.0,8806,259,-7998.0,1373.0,-10778.0
972,median_mad_z,650,3.0,0.0,200,-15221.48,-16953.0,-10979.0,2117,64,-10979.0,393.0,-6367.0
973,median_mad_z,500,2.75,0.0,100,-15257.26,-21226.0,-9944.0,3378,103,-4043.0,-7239.0,-9944.0
974,rolling_z,800,3.0,0.5,150,-15352.25,-17132.0,-11063.0,3124,91,-11063.0,68.0,-6137.0
975,median_mad_z,800,2.5,0.5,200,-15527.73,-17102.0,-11243.0,4614,134,-2949.0,-2910.0,-11243.0
976,ema_z,800,2.5,0.5,100,-15554.45,-19539.0,-10660.0,4848,147,-10660.0,-3299.0,-5580.0
977,median_mad_z,650,3.0,0.5,150,-15569.73,-18950.0,-10829.0,1617,50,-10829.0,393.0,-8514.0
978,median_mad_z,500,2.75,0.5,100,-15587.01,-20993.0,-10332.0,3378,101,-9878.0,-783.0,-10332.0
979,median_mad_z,650,2.75,0.0,200,-15622.3,-17595.0,-11218.0,2774,82,-11218.0,1395.0,-7772.0
980,ema_z,500,3.25,0.5,150,-15646.27,-24131.0,-9606.0,3758,112,-8801.0,-5724.0,-9606.0
981,median_mad_z,650,2.5,0.0,150,-15679.07,-16084.0,-11651.0,3536,101,-11651.0,-392.0,-4041.0
982,ema_z,1000,2.25,0.5,150,-15831.38,-17633.0,-11408.0,7563,230,-11408.0,-1673.0,-4552.0
983,ema_z,650,2.25,0.5,50,-15921.05,-22261.0,-10347.0,4398,172,-10347.0,-4996.0,-6918.0
984,rolling_z,1000,2.75,0.5,200,-16031.98,-24092.0,-9996.0,6489,192,-9996.0,-7674.0,-6422.0
985,rolling_z,1200,2.25,0.5,150,-16108.67,-21135.0,-10809.0,7960,232,-10809.0,-6620.0,-3706.0
986,ema_z,500,2.5,0.5,50,-16158.77,-25812.0,-9697.0,4384,173,-9697.0,-7534.0,-8581.0
987,median_mad_z,500,3.0,0.0,200,-16280.06,-20162.0,-11233.0,3280,97,-10267.0,1338.0,-11233.0
988,rolling_z,800,2.0,0.5,50,-16380.92,-24415.0,-10264.0,6586,259,-10264.0,-7427.0,-6724.0
989,ema_z,1500,2.0,0.5,200,-16422.85,-18583.0,-11759.0,9051,267,-11759.0,-1995.0,-4829.0
990,median_mad_z,650,2.0,0.5,50,-16623.29,-19301.0,-11792.0,3022,121,-11792.0,-2102.0,-5407.0
991,rolling_z,1000,2.0,0.0,200,-16778.01,-4992.0,-15515.0,7504,207,-1671.0,12194.0,-15515.0
992,rolling_z,650,2.25,0.5,50,-16791.13,-25774.0,-10336.0,5814,229,-10336.0,-8367.0,-7071.0
993,ema_z,650,3.0,0.5,200,-16813.88,-23572.0,-10910.0,5441,159,-8334.0,-4328.0,-10910.0
994,median_mad_z,800,2.25,0.5,150,-16832.97,-24037.0,-10814.0,4860,140,-10705.0,-2518.0,-10814.0
995,median_mad_z,650,3.25,0.5,200,-16853.42,-21753.0,-11411.0,2084,61,-11411.0,0.0,-10342.0
996,median_mad_z,800,2.75,0.5,200,-16870.88,-11827.0,-13907.0,3564,105,2305.0,-225.0,-13907.0
997,ema_z,1200,2.0,0.5,200,-16999.19,-18964.0,-12235.0,11597,344,-9725.0,2996.0,-12235.0
998,rolling_z,800,2.75,0.0,200,-17287.43,-9931.0,-14799.0,2838,78,7150.0,-2282.0,-14799.0
999,rolling_z,500,2.5,0.5,50,-17403.69,-26533.0,-10760.0,5222,205,-10760.0,-5720.0,-10053.0
1000,rolling_z,1500,2.0,0.5,200,-17690.78,-9354.0,-15328.0,12142,359,-15328.0,1942.0,4032.0
1001,median_mad_z,500,2.0,0.5,50,-17849.12,-22782.0,-12146.0,3810,151,-12146.0,-3924.0,-6712.0
1002,ema_z,800,2.75,0.5,200,-17891.16,-18066.0,-13364.0,5332,153,-13364.0,722.0,-5424.0
1003,median_mad_z,500,2.5,0.0,100,-18101.65,-25313.0,-11766.0,3700,113,-5729.0,-7818.0,-11766.0
1004,ema_z,1000,2.25,0.5,200,-18230.09,-19014.0,-13457.0,9795,289,-13457.0,-1200.0,-4357.0
1005,rolling_z,800,2.5,0.5,100,-18333.56,-19493.0,-13447.0,6657,202,-13447.0,-4491.0,-1555.0
1006,median_mad_z,500,2.5,0.5,100,-18468.65,-25229.0,-12154.0,3700,111,-11667.0,-1408.0,-12154.0
1007,rolling_z,1000,2.5,0.5,150,-18494.21,-21103.0,-13204.0,7229,209,-13204.0,-5975.0,-1924.0
1008,median_mad_z,1500,2.0,0.5,200,-18525.58,-14300.0,-14946.0,2292,68,-14946.0,-1599.0,2245.0
1009,median_mad_z,650,2.75,0.5,150,-18557.95,-21893.0,-13080.0,2350,72,-13080.0,1055.0,-9868.0
1010,ema_z,650,2.75,0.5,150,-18619.38,-28352.0,-11519.0,6192,182,-11519.0,-6049.0,-10784.0
1011,median_mad_z,1200,2.0,0.5,200,-18677.36,-17464.0,-14303.0,4180,124,-14303.0,-1065.0,-2096.0
1012,ema_z,1000,2.0,0.5,150,-18845.18,-27704.0,-11896.0,11589,342,-11489.0,-4319.0,-11896.0
1013,median_mad_z,650,2.5,0.5,100,-18897.6,-21622.0,-13487.0,2548,76,-13487.0,-1598.0,-6537.0
1014,rolling_z,650,3.0,0.5,150,-19050.9,-23920.0,-13061.0,4950,147,-6589.0,-13061.0,-4270.0
1015,rolling_z,800,2.75,0.5,150,-19372.53,-22993.0,-13613.0,5639,166,-13613.0,-6004.0,-3376.0
1016,rolling_z,1200,2.25,0.5,200,-19448.47,-24223.0,-13372.0,10360,302,-13372.0,-8019.0,-2832.0
1017,median_mad_z,500,3.25,0.5,150,-19487.4,-22730.0,-13801.0,1950,59,-10500.0,1571.0,-13801.0
1018,rolling_z,650,3.25,0.5,150,-19512.07,-25879.0,-13037.0,2662,78,-5082.0,-13037.0,-7760.0
1019,median_mad_z,500,2.75,0.0,150,-19607.56,-30252.0,-12035.0,4778,142,-6922.0,-11295.0,-12035.0
1020,median_mad_z,650,2.25,0.0,100,-19647.01,-19629.0,-14733.0,3380,102,-14733.0,-1218.0,-3678.0
1021,rolling_z,800,3.0,0.5,200,-19739.1,-22893.0,-14008.0,3924,116,-14008.0,-679.0,-8206.0
1022,ema_z,500,3.25,0.5,200,-19839.3,-30139.0,-12295.0,4774,138,-10761.0,-7083.0,-12295.0
1023,median_mad_z,650,2.0,0.0,100,-19979.66,-20056.0,-14955.0,5330,160,-14955.0,-2593.0,-2508.0
1024,median_mad_z,800,2.0,0.5,100,-19999.13,-26423.0,-13384.0,4688,143,-13384.0,-1566.0,-11473.0
1025,ema_z,650,2.0,0.5,50,-20519.67,-31972.0,-12514.0,6334,248,-12514.0,-9101.0,-10357.0
1026,median_mad_z,650,2.5,0.0,200,-20555.05,-20873.0,-15328.0,4402,128,-15328.0,-233.0,-5312.0
1027,median_mad_z,650,3.0,0.5,200,-20665.73,-25074.0,-14393.0,2117,63,-14393.0,393.0,-11074.0
1028,ema_z,500,2.25,0.5,50,-20751.75,-33728.0,-12308.0,5876,231,-12308.0,-9975.0,-11445.0
1029,rolling_z,1000,2.25,0.5,100,-20754.35,-26362.0,-14151.0,6425,196,-14151.0,-5755.0,-6456.0
1030,rolling_z,1200,2.0,0.5,150,-20941.27,-31847.0,-12960.0,9758,288,-12960.0,-9098.0,-9789.0
1031,ema_z,650,2.5,0.5,100,-21057.18,-29545.0,-13659.0,5964,178,-13659.0,-7110.0,-8776.0
1032,rolling_z,650,2.75,0.5,150,-21105.23,-30947.0,-13354.0,7240,213,-10823.0,-13354.0,-6770.0
1033,ema_z,500,3.0,0.5,150,-21200.27,-32499.0,-13065.0,5262,154,-11219.0,-8215.0,-13065.0
1034,rolling_z,650,2.5,0.5,100,-21210.02,-31717.0,-13265.0,7884,237,-13265.0,-9951.0,-8501.0
1035,rolling_z,500,3.25,0.5,100,-21383.71,-31597.0,-13479.0,2732,83,-11580.0,-6538.0,-13479.0
1036,ema_z,500,2.75,0.5,100,-21461.84,-34328.0,-12868.0,5918,178,-12868.0,-9463.0,-11997.0
1037,median_mad_z,800,2.25,0.5,200,-21610.7,-30557.0,-13959.0,6226,181,-13417.0,-3181.0,-13959.0
