rank,name,family,lookback,entry,exit,direction,target,total_pnl,day0,day1,day2,max_abs_pos,turnover,fills,time_at_limit_pct
441,mid_z_trend,mid_z,20,2.0,0.25,1,150,-160498.0,439747.0,-320427.0,-279818.0,150,217489,12079,23.29
442,momentum_revert,momentum,200,8.0,0.0,-1,50,-162212.0,-201545.0,-30808.0,70141.0,50,15204,1013,73.52
443,momentum_revert,momentum,500,8.0,0.0,-1,100,-162314.0,-708365.0,-31864.0,577915.0,100,22520,1334,72.99
444,imbalance_z_revert,imbalance_z,50,0.75,0.0,-1,100,-162419.0,-122808.0,546378.0,-585989.0,100,39391,2698,10.41
445,imbalance_z_revert,imbalance_z,50,1.0,0.0,-1,100,-162419.0,-122808.0,546378.0,-585989.0,100,39391,2698,10.41
446,imbalance_z_revert,imbalance_z,50,1.5,0.0,-1,100,-162419.0,-122808.0,546378.0,-585989.0,100,39391,2698,10.41
447,momentum_trend,momentum,200,6.0,0.0,1,50,-163553.0,96000.0,-75543.0,-184010.0,50,19308,1251,79.83
448,momentum_trend,momentum,500,6.0,0.0,1,150,-166234.0,1006393.0,134554.0,-1307181.0,150,38307,2156,75.79
449,mid_z_revert,mid_z,500,2.0,0.5,-1,100,-167743.0,-702711.0,-40891.0,575859.0,100,17994,1110,35.57
450,mid_z_trend,mid_z,500,2.0,0.25,1,100,-169900.0,586152.0,-65277.0,-690775.0,100,16708,1001,43.53
451,mid_z_trend,mid_z,500,2.0,0.5,1,100,-171652.0,584548.0,-59585.0,-696615.0,100,17860,1073,35.57
452,mid_z_revert,mid_z,500,1.5,0.5,-1,50,-172376.0,-203691.0,-40164.0,71479.0,50,16966,1182,49.56
453,mid_z_revert,mid_z,500,1.25,0.25,-1,50,-174013.0,-206145.0,-40481.0,72613.0,50,17070,1185,62.71
454,mid_z_trend,mid_z,50,0.75,0.5,1,150,-174848.0,71606.0,-297430.0,50976.0,150,329480,18505,56.94
455,mid_z_trend,mid_z,200,1.25,0.25,1,50,-175012.0,59092.0,-102238.0,-131866.0,50,33491,2242,65.22
456,mid_z_trend,mid_z,500,1.0,0.25,1,50,-178876.0,96071.0,-84077.0,-190870.0,50,20994,1416,68.47
457,momentum_trend,momentum,500,12.0,0.0,1,100,-180311.0,597209.0,-83065.0,-694455.0,100,15308,897,61.17
458,mid_z_trend,mid_z,10,2.0,0.0,1,100,-182045.0,182748.0,-468744.0,103951.0,100,148540,8328,38.68
459,ema_diff_trend,ema_diff,200,3.0,0.0,1,50,-182709.0,58775.0,20709.0,-262193.0,50,38021,2272,94.5
460,mid_z_revert,mid_z,500,2.0,0.25,-1,150,-183376.0,-1202968.0,-48770.0,1068362.0,150,24052,1385,42.07
461,momentum_revert,momentum,100,8.0,0.0,-1,50,-186486.0,-221745.0,93362.0,-58103.0,50,20600,1343,64.88
462,mid_z_trend,mid_z,20,1.5,0.0,1,100,-189180.0,161872.0,-458229.0,107177.0,100,150752,8528,65.39
463,ema_diff_trend,ema_diff,100,8.0,0.0,1,200,-190711.0,1410539.0,-25187.0,-1576063.0,200,69250,3811,76.98
464,mid_z_trend,mid_z,500,1.25,0.5,1,50,-191349.0,94392.0,-84407.0,-201334.0,50,22012,1497,55.33
465,mid_z_trend,mid_z,100,1.25,0.5,1,50,-191977.0,-49270.0,-46793.0,-95914.0,50,64939,4358,58.51
466,mid_z_trend,mid_z,100,1.0,0.25,1,50,-195228.0,-36877.0,-54013.0,-104338.0,50,65165,4278,69.62
467,momentum_trend,momentum,100,8.0,0.0,1,50,-200335.0,98307.0,-227117.0,-71525.0,50,20582,1332,64.88
468,imbalance_z_revert,imbalance_z,200,0.75,0.0,-1,50,-200370.0,-88287.0,69333.0,-181416.0,50,30024,2181,43.72
469,imbalance_z_revert,imbalance_z,200,1.0,0.0,-1,50,-200370.0,-88287.0,69333.0,-181416.0,50,30024,2181,43.72
470,imbalance_z_revert,imbalance_z,200,1.5,0.0,-1,50,-200370.0,-88287.0,69333.0,-181416.0,50,30024,2181,43.72
471,imbalance_z_revert,imbalance_z,200,2.0,0.0,-1,50,-200370.0,-88287.0,69333.0,-181416.0,50,30024,2181,43.72
472,momentum_revert,momentum,200,6.0,0.0,-1,50,-200384.0,-211553.0,-46207.0,57376.0,50,19324,1262,79.9
473,mid_z_trend,mid_z,100,1.5,0.5,1,50,-202306.0,-13809.0,-11820.0,-176677.0,50,53718,3610,53.75
474,momentum_trend,momentum,50,8.0,0.0,1,50,-203272.0,87535.0,-89124.0,-201683.0,50,26154,1689,49.97
475,ema_diff_trend,ema_diff,200,1.0,0.0,1,150,-205371.0,772781.0,653146.0,-1631298.0,150,138109,7634,86.19
476,imbalance_z_revert,imbalance_z,50,0.75,0.0,-1,50,-208409.0,-89453.0,70163.0,-189119.0,50,30836,2234,24.12
477,imbalance_z_revert,imbalance_z,50,1.0,0.0,-1,50,-208409.0,-89453.0,70163.0,-189119.0,50,30836,2234,24.12
478,imbalance_z_revert,imbalance_z,50,1.5,0.0,-1,50,-208409.0,-89453.0,70163.0,-189119.0,50,30836,2234,24.12
479,mid_z_trend,mid_z,20,2.0,0.0,1,50,-210888.0,-55458.0,-43957.0,-111473.0,50,65659,3892,75.13
480,mid_z_revert,mid_z,500,2.0,0.5,-1,150,-211055.0,-1214237.0,-58674.0,1061856.0,150,25694,1490,34.44
481,imbalance_trend,imbalance,1,0.1,0.0,1,50,-211088.0,-75461.0,-67282.0,-68345.0,50,21822,1320,0.01
482,imbalance_z_revert,imbalance_z,100,0.75,0.0,-1,50,-211628.0,-89438.0,66040.0,-188230.0,50,30396,2205,37.53
483,imbalance_z_revert,imbalance_z,100,1.0,0.0,-1,50,-211628.0,-89438.0,66040.0,-188230.0,50,30396,2205,37.53
484,imbalance_z_revert,imbalance_z,100,1.5,0.0,-1,50,-211628.0,-89438.0,66040.0,-188230.0,50,30396,2205,37.53
485,imbalance_z_revert,imbalance_z,100,2.0,0.0,-1,50,-211682.0,-89441.0,65989.0,-188230.0,50,30396,2204,37.4
486,mid_z_revert,mid_z,500,1.0,0.25,-1,50,-212241.0,-218022.0,-54181.0,59962.0,50,21134,1457,68.44
487,imbalance_trend,imbalance,1,0.1,0.0,1,100,-212246.0,-76004.0,-67897.0,-68345.0,76,21926,1323,0.0
488,imbalance_trend,imbalance,1,0.1,0.0,1,150,-212246.0,-76004.0,-67897.0,-68345.0,76,21926,1323,0.0
489,imbalance_trend,imbalance,1,0.1,0.0,1,200,-212246.0,-76004.0,-67897.0,-68345.0,76,21926,1323,0.0
490,mid_z_revert,mid_z,500,2.0,0.25,-1,200,-212725.0,-1709221.0,-61841.0,1558337.0,200,30680,1763,40.09
491,mid_z_revert,mid_z,500,2.0,0.0,-1,50,-214214.0,-166706.0,-155772.0,108264.0,50,5301,324,95.02
492,imbalance_z_trend,imbalance_z,20,2.0,0.0,1,50,-214536.0,-82084.0,-71281.0,-61171.0,50,23210,1432,3.86
493,mid_z_trend,mid_z,200,0.75,0.25,1,100,-215673.0,383351.0,-273114.0,-325910.0,100,89132,5272,72.89
494,mid_z_revert,mid_z,500,1.5,0.25,-1,100,-216215.0,-716774.0,-58347.0,558906.0,100,25854,1583,55.6
495,ema_diff_trend,ema_diff,50,3.0,0.0,1,50,-216570.0,-39516.0,-51453.0,-125601.0,50,67365,4017,89.33
496,mid_z_revert,mid_z,500,1.25,0.5,-1,50,-218384.0,-218227.0,-54913.0,54756.0,50,22260,1548,55.34
497,imbalance_z_trend,imbalance_z,100,0.75,0.0,1,200,-220407.0,448658.0,-580824.0,-88241.0,200,37467,2035,6.14
498,imbalance_z_trend,imbalance_z,100,1.0,0.0,1,200,-220407.0,448658.0,-580824.0,-88241.0,200,37467,2035,6.14
499,imbalance_z_trend,imbalance_z,100,1.5,0.0,1,200,-220407.0,448658.0,-580824.0,-88241.0,200,37467,2035,6.14
500,momentum_trend,momentum,50,12.0,0.0,1,50,-221083.0,-17944.0,-45465.0,-157674.0,50,11515,766,25.21
501,imbalance_z_trend,imbalance_z,100,2.0,0.0,1,200,-221180.0,446756.0,-579695.0,-88241.0,200,37449,2034,5.94
502,momentum_trend,momentum,100,2.0,0.0,1,50,-221315.0,6303.0,-39479.0,-188139.0,50,53808,3355,88.12
503,imbalance_z_trend,imbalance_z,20,1.5,0.0,1,50,-223125.0,-85811.0,-74469.0,-62845.0,50,23984,1477,4.27
504,imbalance_z_trend,imbalance_z,20,0.75,0.0,1,50,-223376.0,-86318.0,-74673.0,-62385.0,50,24068,1483,4.34
505,imbalance_z_trend,imbalance_z,20,1.0,0.0,1,50,-223376.0,-86318.0,-74673.0,-62385.0,50,24068,1483,4.34
506,mid_z_trend,mid_z,50,0.75,0.0,1,50,-223826.0,-51223.0,-52925.0,-119678.0,50,68445,4083,90.78
507,mid_z_trend,mid_z,200,2.0,0.0,1,50,-228422.0,119027.0,-191284.0,-156165.0,50,10499,627,94.09
508,mid_z_trend,mid_z,500,1.5,0.0,1,50,-228797.0,118831.0,-192829.0,-154799.0,50,7999,480,96.64
509,mid_z_trend,mid_z,200,1.0,0.5,1,100,-229455.0,387102.0,-288886.0,-327671.0,100,88367,5250,60.93
510,imbalance_revert,imbalance,1,0.1,0.0,-1,50,-229560.0,-83348.0,-72028.0,-74184.0,50,27190,1830,0.14
511,ema_diff_trend,ema_diff,100,2.0,0.0,1,50,-229682.0,-17254.0,-66241.0,-146187.0,50,67115,3995,91.65
512,imbalance_z_revert,imbalance_z,20,2.0,0.0,-1,50,-230892.0,-86425.0,-69428.0,-75039.0,50,26670,1881,5.91
513,momentum_trend,momentum,200,4.0,0.0,1,50,-231336.0,80518.0,-115748.0,-196106.0,50,26170,1653,86.15
514,imbalance_revert,imbalance,1,0.1,0.0,-1,100,-232685.0,-84941.0,-73032.0,-74712.0,95,27516,1848,0.0
515,imbalance_revert,imbalance,1,0.1,0.0,-1,150,-232685.0,-84941.0,-73032.0,-74712.0,95,27516,1848,0.0
516,imbalance_revert,imbalance,1,0.1,0.0,-1,200,-232685.0,-84941.0,-73032.0,-74712.0,95,27516,1848,0.0
517,ema_diff_trend,ema_diff,200,5.0,0.0,1,150,-233785.0,932924.0,205512.0,-1372221.0,150,66704,3689,86.87
518,imbalance_z_revert,imbalance_z,20,1.5,0.0,-1,50,-235577.0,-89385.0,-69413.0,-76779.0,50,27396,1940,6.33
519,imbalance_z_revert,imbalance_z,20,0.75,0.0,-1,50,-236964.0,-90173.0,-69473.0,-77318.0,50,27498,1951,6.4
520,imbalance_z_revert,imbalance_z,20,1.0,0.0,-1,50,-236964.0,-90173.0,-69473.0,-77318.0,50,27498,1951,6.4
521,mid_z_trend,mid_z,200,1.25,0.5,1,50,-240630.0,35391.0,-124957.0,-151064.0,50,40629,2714,58.12
522,mid_z_trend,mid_z,200,1.0,0.25,1,50,-242961.0,41084.0,-132704.0,-151341.0,50,40835,2692,69.91
523,mid_z_trend,mid_z,500,1.25,0.0,1,50,-246209.0,118446.0,-202900.0,-161755.0,50,9389,564,96.81
524,mid_z_revert,mid_z,500,2.0,0.5,-1,200,-246991.0,-1722976.0,-74216.0,1550201.0,200,32684,1890,33.31
525,mid_z_trend,mid_z,500,1.0,0.0,1,50,-249019.0,122536.0,-207703.0,-163852.0,50,10511,631,97.23
526,momentum_revert,momentum,500,4.0,0.0,-1,200,-252736.0,-1786224.0,30891.0,1502597.0,200,61126,3443,79.86
527,momentum_trend,momentum,500,4.0,0.0,1,100,-252896.0,520843.0,18767.0,-792506.0,100,36944,2147,83.1
528,imbalance_z_revert,imbalance_z,100,0.75,0.0,-1,100,-255622.0,-121170.0,435870.0,-570322.0,100,38157,2646,20.23
529,imbalance_z_revert,imbalance_z,100,1.0,0.0,-1,100,-255622.0,-121170.0,435870.0,-570322.0,100,38157,2646,20.23
530,imbalance_z_revert,imbalance_z,100,1.5,0.0,-1,100,-255622.0,-121170.0,435870.0,-570322.0,100,38157,2646,20.23
531,imbalance_z_revert,imbalance_z,100,2.0,0.0,-1,100,-255676.0,-121173.0,435819.0,-570322.0,100,38157,2645,20.09
532,momentum_trend,momentum,10,8.0,0.0,1,50,-256767.0,-62709.0,-76905.0,-117153.0,50,20725,1347,10.57
533,momentum_trend,momentum,500,2.0,0.0,1,200,-258269.0,1331072.0,417791.0,-2007132.0,200,81698,4555,83.08
534,mid_z_trend,mid_z,500,0.75,0.25,1,50,-260187.0,71863.0,-115508.0,-216542.0,50,29228,1957,74.37
535,mid_z_trend,mid_z,200,1.5,0.0,1,50,-262863.0,107612.0,-204840.0,-165635.0,50,14385,860,94.26
536,momentum_revert,momentum,200,4.0,0.0,-1,50,-263019.0,-231162.0,-71271.0,39414.0,50,26242,1679,86.16
537,ema_diff_revert,ema_diff,500,2.0,0.0,-1,100,-263489.0,-824862.0,97085.0,464288.0,100,59223,3412,92.73
538,mid_z_trend,mid_z,200,0.75,0.5,1,200,-263792.0,1081841.0,-622005.0,-723628.0,200,190663,10746,61.77
539,mid_z_revert,mid_z,500,1.5,0.5,-1,100,-263962.0,-731579.0,-73878.0,541495.0,100,30898,1897,47.95
540,mid_z_trend,mid_z,500,0.75,0.0,1,50,-266809.0,117953.0,-216405.0,-168357.0,50,12689,761,96.76
541,mid_z_revert,mid_z,500,1.25,0.25,-1,100,-267260.0,-735000.0,-73853.0,541593.0,100,31330,1913,61.56
542,momentum_trend,momentum,500,8.0,0.0,1,100,-267350.0,564623.0,-109704.0,-722269.0,100,22504,1322,72.91
543,mid_z_trend,mid_z,500,1.0,0.5,1,50,-267564.0,68923.0,-106096.0,-230391.0,50,29906,2011,61.46
544,momentum_revert,momentum,200,2.0,0.0,-1,100,-270173.0,-821067.0,114554.0,436340.0,100,60648,3519,87.73
545,mid_z_trend,mid_z,500,1.5,0.25,1,100,-273586.0,561357.0,-115482.0,-719461.0,100,25780,1542,55.6
546,momentum_trend,momentum,20,6.0,0.0,1,50,-274762.0,25037.0,-142286.0,-157513.0,50,46719,3026,43.29
547,mid_z_trend,mid_z,500,2.0,0.25,1,150,-275722.0,1042816.0,-95094.0,-1223444.0,150,23960,1361,41.1
548,mid_z_trend,mid_z,500,2.0,0.5,1,150,-277721.0,1042687.0,-86579.0,-1233829.0,150,25536,1454,34.23
549,ema_diff_trend,ema_diff,500,8.0,0.0,1,50,-278768.0,111683.0,-217772.0,-172679.0,50,13961,840,94.5
550,mid_z_revert,mid_z,500,1.5,0.25,-1,150,-279223.0,-1235069.0,-82303.0,1038149.0,150,37096,2133,53.88
551,ema_diff_trend,ema_diff,200,2.0,0.0,1,50,-286051.0,32729.0,-21871.0,-296909.0,50,49079,2930,94.2
552,mid_z_revert,mid_z,500,0.75,0.25,-1,50,-286470.0,-241628.0,-80919.0,36077.0,50,29492,2014,74.34
553,momentum_revert,momentum,500,6.0,0.0,-1,200,-287111.0,-1744885.0,-76344.0,1534118.0,200,46998,2639,74.57
554,imbalance_z_trend,imbalance_z,100,2.0,0.0,1,50,-287338.0,-86492.0,-237164.0,36318.0,50,27234,1593,35.22
555,imbalance_z_trend,imbalance_z,100,0.75,0.0,1,50,-287371.0,-86519.0,-237170.0,36318.0,50,27234,1594,35.36
556,imbalance_z_trend,imbalance_z,100,1.0,0.0,1,50,-287371.0,-86519.0,-237170.0,36318.0,50,27234,1594,35.36
557,imbalance_z_trend,imbalance_z,100,1.5,0.0,1,50,-287371.0,-86519.0,-237170.0,36318.0,50,27234,1594,35.36
558,momentum_revert,momentum,50,8.0,0.0,-1,50,-288386.0,-244975.0,-77242.0,33831.0,50,26216,1711,50.08
559,imbalance_z_trend,imbalance_z,200,0.75,0.0,1,50,-290373.0,-85062.0,-238528.0,33217.0,50,26760,1539,42.42
560,imbalance_z_trend,imbalance_z,200,1.0,0.0,1,50,-290373.0,-85062.0,-238528.0,33217.0,50,26760,1539,42.42
561,imbalance_z_trend,imbalance_z,200,1.5,0.0,1,50,-290373.0,-85062.0,-238528.0,33217.0,50,26760,1539,42.42
562,imbalance_z_trend,imbalance_z,200,2.0,0.0,1,50,-290373.0,-85062.0,-238528.0,33217.0,50,26760,1539,42.42
563,mid_z_revert,mid_z,500,1.0,0.5,-1,50,-291749.0,-243052.0,-78175.0,29478.0,50,30326,2081,61.47
564,ema_diff_trend,ema_diff,200,8.0,0.0,1,50,-299697.0,96624.0,-221730.0,-174591.0,50,17807,1066,94.3
565,imbalance_z_trend,imbalance_z,50,2.0,0.0,1,50,-300984.0,-91908.0,-245351.0,36275.0,50,27212,1653,21.06
566,imbalance_z_trend,imbalance_z,50,0.75,0.0,1,50,-303476.0,-92732.0,-245000.0,34256.0,50,27654,1681,21.33
567,imbalance_z_trend,imbalance_z,50,1.0,0.0,1,50,-303476.0,-92732.0,-245000.0,34256.0,50,27654,1681,21.33
568,imbalance_z_trend,imbalance_z,50,1.5,0.0,1,50,-303476.0,-92732.0,-245000.0,34256.0,50,27654,1681,21.33
569,mid_z_trend,mid_z,200,1.25,0.0,1,50,-303642.0,98801.0,-218988.0,-183455.0,50,17673,1057,94.57
570,momentum_trend,momentum,50,2.0,0.0,1,50,-306234.0,-56453.0,-76632.0,-173149.0,50,75699,4672,84.34
571,momentum_revert,momentum,500,6.0,0.0,-1,50,-311200.0,-203327.0,-184212.0,76339.0,50,16695,1081,79.87
572,ema_diff_trend,ema_diff,500,2.0,0.0,1,50,-312635.0,55370.0,-148103.0,-219902.0,50,34832,2078,95.96
573,momentum_revert,momentum,10,6.0,0.0,-1,50,-313319.0,-134145.0,-145389.0,-33785.0,50,47801,3114,23.96
574,momentum_trend,momentum,10,4.0,0.0,1,100,-318434.0,192023.0,199168.0,-709625.0,100,144458,8375,33.56
575,mid_z_trend,mid_z,500,1.5,0.5,1,100,-318445.0,548591.0,-115596.0,-751440.0,100,30656,1825,47.98
576,mid_z_revert,mid_z,200,2.0,0.25,-1,50,-322737.0,-223364.0,-47776.0,-51597.0,50,19469,1347,48.93
577,mid_z_trend,mid_z,200,1.0,0.0,1,50,-324283.0,97576.0,-234325.0,-187534.0,50,20005,1203,94.9
578,mid_z_trend,mid_z,500,1.25,0.25,1,100,-327221.0,547528.0,-140462.0,-734287.0,100,31220,1861,61.57
579,ema_diff_trend,ema_diff,500,5.0,0.0,1,50,-327234.0,93083.0,-237409.0,-182908.0,50,19629,1179,95.82
580,mid_z_revert,mid_z,500,1.5,0.25,-1,200,-332030.0,-1751194.0,-102082.0,1521246.0,200,47568,2728,52.11
581,mid_z_revert,mid_z,500,1.0,0.25,-1,100,-333105.0,-756193.0,-97691.0,520779.0,100,38422,2336,66.99
582,mid_z_trend,mid_z,50,2.0,0.5,1,150,-333114.0,641257.0,-470710.0,-503661.0,150,154593,8726,31.2
583,mid_z_trend,mid_z,10,1.5,0.0,1,150,-334945.0,308336.0,-444082.0,-199199.0,150,260684,14385,38.6
584,mid_z_trend,mid_z,200,0.75,0.25,1,50,-336842.0,2038.0,-152832.0,-186048.0,50,53021,3474,75.03
585,mid_z_revert,mid_z,200,2.0,0.5,-1,50,-339028.0,-228127.0,-54706.0,-56195.0,50,21087,1467,41.51
586,mid_z_revert,mid_z,500,1.25,0.5,-1,100,-341428.0,-755401.0,-99251.0,513224.0,100,39510,2414,54.05
587,mid_z_revert,mid_z,500,1.5,0.5,-1,150,-342825.0,-1254393.0,-103794.0,1015362.0,150,43322,2498,46.42
588,momentum_trend,momentum,200,2.0,0.0,1,50,-343239.0,44383.0,-150763.0,-236859.0,50,38078,2364,90.31
589,mid_z_trend,mid_z,50,2.0,0.25,1,100,-344309.0,329834.0,-325027.0,-349116.0,100,102541,6051,43.63
590,mid_z_trend,mid_z,200,1.0,0.5,1,50,-346260.0,5263.0,-164264.0,-187259.0,50,52167,3445,62.98
591,mid_z_revert,mid_z,500,1.25,0.25,-1,150,-347301.0,-1259491.0,-102239.0,1014429.0,150,44554,2568,60.39
592,mid_z_trend,mid_z,100,0.75,0.25,1,50,-350692.0,-91894.0,-96490.0,-162308.0,50,81571,5280,74.51
593,imbalance_z_trend,imbalance_z,100,2.0,0.0,1,150,-351322.0,309880.0,-576850.0,-84352.0,150,35981,1965,10.86
594,imbalance_z_trend,imbalance_z,100,0.75,0.0,1,150,-351503.0,310597.0,-577748.0,-84352.0,150,35981,1967,10.97
595,imbalance_z_trend,imbalance_z,100,1.0,0.0,1,150,-351503.0,310597.0,-577748.0,-84352.0,150,35981,1967,10.97
596,imbalance_z_trend,imbalance_z,100,1.5,0.0,1,150,-351503.0,310597.0,-577748.0,-84352.0,150,35981,1967,10.97
597,ema_diff_revert,ema_diff,500,2.0,0.0,-1,50,-351642.0,-264094.0,-108349.0,20801.0,50,35138,2140,95.94
598,mid_z_trend,mid_z,50,1.5,0.5,1,200,-351975.0,828654.0,-299978.0,-880651.0,200,258931,14586,39.72
599,momentum_revert,momentum,500,4.0,0.0,-1,150,-352057.0,-1271344.0,-94043.0,1013330.0,150,49716,2813,81.4
600,momentum_revert,momentum,500,4.0,0.0,-1,50,-357146.0,-219163.0,-200159.0,62176.0,50,21679,1405,85.17
601,mid_z_revert,mid_z,100,2.0,0.0,-1,50,-360135.0,-221033.0,-198438.0,59336.0,50,18715,1155,92.95
602,momentum_trend,momentum,20,4.0,0.0,1,100,-360593.0,291868.0,-411956.0,-240505.0,100,125422,7268,52.93
603,mid_z_trend,mid_z,100,1.0,0.5,1,50,-371734.0,-110047.0,-101387.0,-160300.0,50,83735,5523,63.11
604,mid_z_trend,mid_z,500,2.0,0.25,1,200,-372245.0,1503536.0,-125690.0,-1750091.0,200,30582,1736,40.09
605,mid_z_trend,mid_z,500,2.0,0.5,1,200,-374575.0,1505412.0,-114909.0,-1765078.0,200,32494,1853,33.31
606,momentum_revert,momentum,200,2.0,0.0,-1,50,-378885.0,-267865.0,-109693.0,-1327.0,50,38298,2405,90.35
607,ema_diff_trend,ema_diff,200,1.0,0.0,1,100,-379836.0,362657.0,264787.0,-1007280.0,100,107715,6086,89.08
608,mid_z_trend,mid_z,200,0.75,0.25,1,150,-381039.0,783000.0,-388899.0,-775140.0,150,119779,6741,70.43
609,mid_z_trend,mid_z,50,2.0,0.25,1,50,-389277.0,-13638.0,-181989.0,-193650.0,50,58649,3883,49.1
610,momentum_trend,momentum,500,12.0,0.0,1,150,-390082.0,1068081.0,-230404.0,-1227759.0,150,21475,1208,59.97
611,ema_diff_trend,ema_diff,500,3.0,0.0,1,50,-391639.0,69942.0,-260914.0,-200667.0,50,27095,1621,96.05
612,mid_z_trend,mid_z,500,1.0,0.25,1,100,-395475.0,527787.0,-163288.0,-759974.0,100,38240,2279,67.04
613,mid_z_revert,mid_z,200,1.5,0.25,-1,50,-397413.0,-246069.0,-71959.0,-79385.0,50,27617,1893,59.82
614,ema_diff_trend,ema_diff,50,2.0,0.0,1,50,-400359.0,-106845.0,-117153.0,-176361.0,50,87159,5196,89.16
615,mid_z_revert,mid_z,200,0.75,0.0,-1,100,-402344.0,-783290.0,-110510.0,491456.0,100,45034,2595,90.98
616,mid_z_revert,mid_z,200,0.75,0.0,-1,50,-403696.0,-235731.0,-210899.0,42934.0,50,24539,1511,95.01
617,momentum_revert,momentum,20,8.0,0.0,-1,50,-404869.0,-240631.0,-88647.0,-75591.0,50,25355,1672,25.89
618,mid_z_trend,mid_z,500,1.25,0.5,1,100,-405179.0,527853.0,-153495.0,-779537.0,100,39232,2334,54.08
619,mid_z_revert,mid_z,500,1.5,0.5,-1,200,-411621.0,-1773945.0,-129524.0,1491848.0,200,54854,3156,45.15
620,mid_z_revert,mid_z,500,1.25,0.25,-1,200,-416467.0,-1781069.0,-126495.0,1491097.0,200,57160,3287,59.05
621,momentum_trend,momentum,50,8.0,0.0,1,100,-422094.0,513175.0,-160934.0,-774335.0,100,46422,2718,45.86
622,mid_z_trend,mid_z,10,1.25,0.0,1,150,-423207.0,128281.0,-574073.0,22585.0,150,313528,17298,42.39
623,ema_diff_trend,ema_diff,500,1.0,0.0,1,50,-424240.0,22019.0,-194380.0,-251879.0,50,46948,2786,95.62
624,mid_z_revert,mid_z,100,1.5,0.0,-1,50,-424750.0,-239320.0,-221779.0,36349.0,50,25395,1563,93.5
625,momentum_trend,momentum,10,6.0,0.0,1,100,-424977.0,75154.0,-270885.0,-229246.0,100,71790,4188,16.83
626,ema_diff_revert,ema_diff,200,5.0,0.0,-1,50,-425290.0,-239996.0,-221428.0,36134.0,50,26407,1620,94.01
627,mid_z_trend,mid_z,500,1.5,0.25,1,150,-428607.0,1011242.0,-170219.0,-1269630.0,150,36980,2092,53.68
628,mid_z_trend,mid_z,500,0.75,0.5,1,50,-430724.0,17662.0,-160577.0,-287809.0,50,46908,3113,67.52
629,mid_z_trend,mid_z,200,0.75,0.5,1,150,-436205.0,678191.0,-516970.0,-597426.0,150,159529,9006,63.76
630,mid_z_revert,mid_z,200,1.5,0.5,-1,50,-436475.0,-257954.0,-85710.0,-92811.0,50,31815,2198,53.04
631,mid_z_revert,mid_z,500,1.0,0.25,-1,150,-436497.0,-1289188.0,-135321.0,988012.0,150,54056,3114,65.49
632,mid_z_revert,mid_z,500,1.25,0.5,-1,150,-444495.0,-1286417.0,-135827.0,977749.0,150,54972,3173,52.76
633,mid_z_trend,mid_z,50,2.0,0.5,1,100,-444889.0,291988.0,-360242.0,-376635.0,100,114223,6790,37.02
634,mid_z_revert,mid_z,200,1.25,0.25,-1,50,-450526.0,-263835.0,-86891.0,-99800.0,50,33935,2312,65.27
635,mid_z_trend,mid_z,50,2.0,0.5,1,50,-450559.0,-33077.0,-201072.0,-216410.0,50,65259,4359,41.54
636,mid_z_revert,mid_z,500,0.75,0.5,-1,50,-450864.0,-292869.0,-130308.0,-27687.0,50,47588,3215,67.5
637,ema_diff_revert,ema_diff,20,8.0,0.0,-1,50,-452212.0,-224421.0,-62346.0,-165445.0,50,21782,1349,75.24
638,momentum_revert,momentum,500,4.0,0.0,-1,100,-454267.0,-750238.0,-237911.0,533882.0,100,37052,2170,83.15
639,mid_z_revert,mid_z,500,0.75,0.25,-1,100,-454410.0,-796843.0,-140406.0,482839.0,100,51708,3131,72.73
640,mid_z_trend,mid_z,200,0.75,0.0,1,100,-456895.0,510268.0,-185187.0,-781976.0,100,44906,2559,90.96
641,mid_z_revert,mid_z,500,1.0,0.5,-1,100,-456895.0,-792962.0,-138009.0,474076.0,100,51954,3158,60.08
642,momentum_revert,momentum,500,2.0,0.0,-1,50,-460844.0,-254113.0,-224790.0,18059.0,50,31799,2002,88.95
643,momentum_revert,momentum,50,8.0,0.0,-1,100,-464965.0,-800488.0,-136122.0,471645.0,100,46534,2752,45.87
644,momentum_trend,momentum,100,12.0,0.0,1,100,-467135.0,584069.0,-744910.0,-306294.0,100,22984,1364,42.31
645,ema_diff_trend,ema_diff,200,1.0,0.0,1,50,-468740.0,-25930.0,-90023.0,-352787.0,50,68339,4052,93.75
646,ema_diff_revert,ema_diff,500,1.0,0.0,-1,50,-472285.0,-300166.0,-155602.0,-16517.0,50,47454,2883,95.58
647,ema_diff_trend,ema_diff,100,1.0,0.0,1,50,-477999.0,-98641.0,-155703.0,-223655.0,50,92847,5506,91.46
648,mid_z_trend,mid_z,500,1.5,0.5,1,150,-480980.0,994440.0,-166630.0,-1308790.0,150,43036,2428,46.39
649,ema_diff_revert,ema_diff,500,1.0,0.0,-1,200,-491248.0,-1977503.0,165049.0,1321206.0,200,118734,6621,88.18
650,mid_z_revert,mid_z,200,0.75,0.0,-1,150,-494619.0,-1327432.0,-115282.0,948095.0,150,63242,3535,88.15
651,ema_diff_revert,ema_diff,100,8.0,0.0,-1,50,-496975.0,-229236.0,-209789.0,-57950.0,50,21650,1332,91.34
652,mid_z_trend,mid_z,50,1.25,0.5,1,150,-497101.0,377320.0,-381776.0,-492645.0,150,243678,13750,48.38
